trip,type,direction,stop|苹果园|0103|0|1|A|1,stop|苹果园|0103|0|1|D|1,stop|古城路|0104|40|1|A|2,stop|古城路|0104|40|1|D|2,stop|八角游乐园|0105|80|1|A|3,stop|八角游乐园|0105|80|1|D|3,stop|八宝山|0106|120|1|A|4,stop|八宝山|0106|120|1|D|4,stop|玉泉路|0107|160|1|A|5,stop|玉泉路|0107|160|1|D|5,stop|五棵松|0108|200|1|A|6,stop|五棵松|0108|200|1|D|6,stop|万寿路|0109|240|1|A|7,stop|万寿路|0109|240|1|D|7,stop|公主坟（1号线）|0110|280|1|A|8,stop|公主坟（1号线）|0110|280|1|D|8,stop|军事博物馆（1号线）|0111|320|1|A|9,stop|军事博物馆（1号线）|0111|320|1|D|9,stop|木樨地|0112|360|1|A|10,stop|木樨地|0112|360|1|D|10,stop|南礼士路|0113|400|1|A|11,stop|南礼士路|0113|400|1|D|11,stop|复兴门（1号线）|0114|440|1|A|12,stop|复兴门（1号线）|0114|440|1|D|12,stop|西单（1号线）|0115|480|1|A|13,stop|西单（1号线）|0115|480|1|D|13,stop|天安门西|0116|520|1|A|14,stop|天安门西|0116|520|1|D|14,stop|天安门东|0117|560|1|A|15,stop|天安门东|0117|560|1|D|15,stop|王府井|0118|600|1|A|16,stop|王府井|0118|600|1|D|16,stop|东单（1号线）|0119|640|1|A|17,stop|东单（1号线）|0119|640|1|D|17,stop|建国门（1号线）|0120|680|1|A|18,stop|建国门（1号线）|0120|680|1|D|18,stop|永安里|0121|720|1|A|19,stop|永安里|0121|720|1|D|19,stop|国贸（1号线）|0122|760|1|A|20,stop|国贸（1号线）|0122|760|1|D|20,stop|大望路|0123|800|1|A|21,stop|大望路|0123|800|1|D|21,stop|四惠（1号线）|0124|840|1|A|22,stop|四惠（1号线）|0124|840|1|D|22,stop|四惠东（1号线）|0125|880|1|A|23,stop|四惠东（1号线）|0125|880|1|D|23
1152,REAL,1,20140702120335,20140702120235,20140702115855,20140702115825,20140702115555,20140702115525,20140702115255,20140702115225,20140702115025,20140702114955,20140702114735,20140702114700,20140702114450,20140702114415,20140702114225,20140702114145,20140702114005,20140702113915,20140702113735,20140702113705,20140702113505,20140702113439,20140702113339,20140702113256,20140702113056,20140702113016,20140702112846,20140702112820,20140702112650,20140702112624,20140702112454,20140702112424,20140702112304,20140702112224,20140702112034,20140702111953,20140702111753,20140702111723,20140702111613,20140702111528,20140702111328,20140702111250,20140702111020,20140702110950,20140702110720,20140702110620
1153,REAL,1,20140702120655,20140702120555,20140702120215,20140702120145,20140702115915,20140702115845,20140702115615,20140702115545,20140702115345,20140702115315,20140702115055,20140702115020,20140702114810,20140702114735,20140702114545,20140702114505,20140702114325,20140702114235,20140702114055,20140702114025,20140702113825,20140702113759,20140702113659,20140702113616,20140702113416,20140702113336,20140702113206,20140702113140,20140702113010,20140702112944,20140702112814,20140702112744,20140702112624,20140702112544,20140702112354,20140702112313,20140702112113,20140702112043,20140702111933,20140702111848,20140702111648,20140702111610,20140702111340,20140702111310,20140702111040,20140702110940
1154,REAL,1,20140702121015,20140702120915,20140702120535,20140702120505,20140702120235,20140702120205,20140702115935,20140702115905,20140702115705,20140702115635,20140702115415,20140702115340,20140702115130,20140702115055,20140702114905,20140702114825,20140702114645,20140702114555,20140702114415,20140702114345,20140702114145,20140702114119,20140702114019,20140702113936,20140702113736,20140702113656,20140702113526,20140702113500,20140702113330,20140702113304,20140702113134,20140702113104,20140702112944,20140702112904,20140702112714,20140702112633,20140702112433,20140702112403,20140702112253,20140702112208,20140702112008,20140702111930,20140702111700,20140702111630,20140702111400,20140702111300
1155,REAL,1,20140702121335,20140702121235,20140702120855,20140702120825,20140702120555,20140702120525,20140702120255,20140702120225,20140702120025,20140702115955,20140702115735,20140702115700,20140702115450,20140702115415,20140702115225,20140702115145,20140702115005,20140702114915,20140702114735,20140702114705,20140702114505,20140702114439,20140702114339,20140702114256,20140702114056,20140702114016,20140702113846,20140702113820,20140702113650,20140702113624,20140702113454,20140702113424,20140702113304,20140702113224,20140702113034,20140702112953,20140702112753,20140702112723,20140702112613,20140702112528,20140702112328,20140702112250,20140702112020,20140702111950,20140702111720,20140702111620
1156,REAL,1,20140702121655,20140702121555,20140702121215,20140702121145,20140702120915,20140702120845,20140702120615,20140702120545,20140702120345,20140702120315,20140702120055,20140702120020,20140702115810,20140702115735,20140702115545,20140702115505,20140702115325,20140702115235,20140702115055,20140702115025,20140702114825,20140702114759,20140702114659,20140702114616,20140702114416,20140702114336,20140702114206,20140702114140,20140702114010,20140702113944,20140702113814,20140702113744,20140702113624,20140702113544,20140702113354,20140702113313,20140702113113,20140702113043,20140702112933,20140702112848,20140702112648,20140702112610,20140702112340,20140702112310,20140702112040,20140702111940
1157,REAL,1,20140702122015,20140702121915,20140702121535,20140702121505,20140702121235,20140702121205,20140702120935,20140702120905,20140702120705,20140702120635,20140702120415,20140702120340,20140702120130,20140702120055,20140702115905,20140702115825,20140702115645,20140702115555,20140702115415,20140702115345,20140702115145,20140702115119,20140702115019,20140702114936,20140702114736,20140702114656,20140702114526,20140702114500,20140702114330,20140702114304,20140702114134,20140702114104,20140702113944,20140702113904,20140702113714,20140702113633,20140702113433,20140702113403,20140702113253,20140702113208,20140702113008,20140702112930,20140702112700,20140702112630,20140702112400,20140702112300
1158,REAL,1,20140702122335,20140702122235,20140702121855,20140702121825,20140702121555,20140702121525,20140702121255,20140702121225,20140702121025,20140702120955,20140702120735,20140702120700,20140702120450,20140702120415,20140702120225,20140702120145,20140702120005,20140702115915,20140702115735,20140702115705,20140702115505,20140702115439,20140702115339,20140702115256,20140702115056,20140702115016,20140702114846,20140702114820,20140702114650,20140702114624,20140702114454,20140702114424,20140702114304,20140702114224,20140702114034,20140702113953,20140702113753,20140702113723,20140702113613,20140702113528,20140702113328,20140702113250,20140702113020,20140702112950,20140702112720,20140702112620
1159,REAL,1,20140702122655,20140702122555,20140702122215,20140702122145,20140702121915,20140702121845,20140702121615,20140702121545,20140702121345,20140702121315,20140702121055,20140702121020,20140702120810,20140702120735,20140702120545,20140702120505,20140702120325,20140702120235,20140702120055,20140702120025,20140702115825,20140702115759,20140702115659,20140702115616,20140702115416,20140702115336,20140702115206,20140702115140,20140702115010,20140702114944,20140702114814,20140702114744,20140702114624,20140702114544,20140702114354,20140702114313,20140702114113,20140702114043,20140702113933,20140702113848,20140702113648,20140702113610,20140702113340,20140702113310,20140702113040,20140702112940
1160,REAL,1,20140702123015,20140702122915,20140702122535,20140702122505,20140702122235,20140702122205,20140702121935,20140702121905,20140702121705,20140702121635,20140702121415,20140702121340,20140702121130,20140702121055,20140702120905,20140702120825,20140702120645,20140702120555,20140702120415,20140702120345,20140702120145,20140702120119,20140702120019,20140702115936,20140702115736,20140702115656,20140702115526,20140702115500,20140702115330,20140702115304,20140702115134,20140702115104,20140702114944,20140702114904,20140702114714,20140702114633,20140702114433,20140702114403,20140702114253,20140702114208,20140702114008,20140702113930,20140702113700,20140702113630,20140702113400,20140702113300
1161,REAL,1,20140702123335,20140702123235,20140702122855,20140702122825,20140702122555,20140702122525,20140702122255,20140702122225,20140702122025,20140702121955,20140702121735,20140702121700,20140702121450,20140702121415,20140702121225,20140702121145,20140702121005,20140702120915,20140702120735,20140702120705,20140702120505,20140702120439,20140702120339,20140702120256,20140702120056,20140702120016,20140702115846,20140702115820,20140702115650,20140702115624,20140702115454,20140702115424,20140702115304,20140702115224,20140702115034,20140702114953,20140702114753,20140702114723,20140702114613,20140702114528,20140702114328,20140702114250,20140702114020,20140702113950,20140702113720,20140702113620
1162,REAL,1,20140702123655,20140702123555,20140702123215,20140702123145,20140702122915,20140702122845,20140702122615,20140702122545,20140702122345,20140702122315,20140702122055,20140702122020,20140702121810,20140702121735,20140702121545,20140702121505,20140702121325,20140702121235,20140702121055,20140702121025,20140702120825,20140702120759,20140702120659,20140702120616,20140702120416,20140702120336,20140702120206,20140702120140,20140702120010,20140702115944,20140702115814,20140702115744,20140702115624,20140702115544,20140702115354,20140702115313,20140702115113,20140702115043,20140702114933,20140702114848,20140702114648,20140702114610,20140702114340,20140702114310,20140702114040,20140702113940
1163,REAL,1,20140702124002,20140702123902,20140702123522,20140702123452,20140702123222,20140702123152,20140702122922,20140702122852,20140702122652,20140702122622,20140702122402,20140702122327,20140702122117,20140702122042,20140702121852,20140702121812,20140702121632,20140702121542,20140702121402,20140702121332,20140702121132,20140702121106,20140702121006,20140702120923,20140702120723,20140702120643,20140702120513,20140702120447,20140702120317,20140702120251,20140702120121,20140702120051,20140702115931,20140702115851,20140702115701,20140702115620,20140702115420,20140702115350,20140702115240,20140702115155,20140702114955,20140702114917,20140702114647,20140702114617,20140702114347,20140702114247
1164,REAL,1,20140702124309,20140702124209,20140702123829,20140702123759,20140702123529,20140702123459,20140702123229,20140702123159,20140702122959,20140702122929,20140702122709,20140702122634,20140702122424,20140702122349,20140702122159,20140702122119,20140702121939,20140702121849,20140702121709,20140702121639,20140702121439,20140702121413,20140702121313,20140702121230,20140702121030,20140702120950,20140702120820,20140702120754,20140702120624,20140702120558,20140702120428,20140702120358,20140702120238,20140702120158,20140702120008,20140702115927,20140702115727,20140702115657,20140702115547,20140702115502,20140702115302,20140702115224,20140702114954,20140702114924,20140702114654,20140702114554
1165,REAL,1,20140702124616,20140702124516,20140702124136,20140702124106,20140702123836,20140702123806,20140702123536,20140702123506,20140702123306,20140702123236,20140702123016,20140702122941,20140702122731,20140702122656,20140702122506,20140702122426,20140702122246,20140702122156,20140702122016,20140702121946,20140702121746,20140702121720,20140702121620,20140702121537,20140702121337,20140702121257,20140702121127,20140702121101,20140702120931,20140702120905,20140702120735,20140702120705,20140702120545,20140702120505,20140702120315,20140702120234,20140702120034,20140702120004,20140702115854,20140702115809,20140702115609,20140702115531,20140702115301,20140702115231,20140702115001,20140702114901
1166,REAL,1,20140702124923,20140702124823,20140702124443,20140702124413,20140702124143,20140702124113,20140702123843,20140702123813,20140702123613,20140702123543,20140702123323,20140702123248,20140702123038,20140702123003,20140702122813,20140702122733,20140702122553,20140702122503,20140702122323,20140702122253,20140702122053,20140702122027,20140702121927,20140702121844,20140702121644,20140702121604,20140702121434,20140702121408,20140702121238,20140702121212,20140702121042,20140702121012,20140702120852,20140702120812,20140702120622,20140702120541,20140702120341,20140702120311,20140702120201,20140702120116,20140702115916,20140702115838,20140702115608,20140702115538,20140702115308,20140702115208
1167,REAL,1,20140702125230,20140702125130,20140702124750,20140702124720,20140702124450,20140702124420,20140702124150,20140702124120,20140702123920,20140702123850,20140702123630,20140702123555,20140702123345,20140702123310,20140702123120,20140702123040,20140702122900,20140702122810,20140702122630,20140702122600,20140702122400,20140702122334,20140702122234,20140702122151,20140702121951,20140702121911,20140702121741,20140702121715,20140702121545,20140702121519,20140702121349,20140702121319,20140702121159,20140702121119,20140702120929,20140702120848,20140702120648,20140702120618,20140702120508,20140702120423,20140702120223,20140702120145,20140702115915,20140702115845,20140702115615,20140702115515
1168,REAL,1,20140702125537,20140702125437,20140702125057,20140702125027,20140702124757,20140702124727,20140702124457,20140702124427,20140702124227,20140702124157,20140702123937,20140702123902,20140702123652,20140702123617,20140702123427,20140702123347,20140702123207,20140702123117,20140702122937,20140702122907,20140702122707,20140702122641,20140702122541,20140702122458,20140702122258,20140702122218,20140702122048,20140702122022,20140702121852,20140702121826,20140702121656,20140702121626,20140702121506,20140702121426,20140702121236,20140702121155,20140702120955,20140702120925,20140702120815,20140702120730,20140702120530,20140702120452,20140702120222,20140702120152,20140702115922,20140702115822
1169,REAL,1,20140702125844,20140702125744,20140702125404,20140702125334,20140702125104,20140702125034,20140702124804,20140702124734,20140702124534,20140702124504,20140702124244,20140702124209,20140702123959,20140702123924,20140702123734,20140702123654,20140702123514,20140702123424,20140702123244,20140702123214,20140702123014,20140702122948,20140702122848,20140702122805,20140702122605,20140702122525,20140702122355,20140702122329,20140702122159,20140702122133,20140702122003,20140702121933,20140702121813,20140702121733,20140702121543,20140702121502,20140702121302,20140702121232,20140702121122,20140702121037,20140702120837,20140702120759,20140702120529,20140702120459,20140702120229,20140702120129
1170,REAL,1,20140702130151,20140702130051,20140702125711,20140702125641,20140702125411,20140702125341,20140702125111,20140702125041,20140702124841,20140702124811,20140702124551,20140702124516,20140702124306,20140702124231,20140702124041,20140702124001,20140702123821,20140702123731,20140702123551,20140702123521,20140702123321,20140702123255,20140702123155,20140702123112,20140702122912,20140702122832,20140702122702,20140702122636,20140702122506,20140702122440,20140702122310,20140702122240,20140702122120,20140702122040,20140702121850,20140702121809,20140702121609,20140702121539,20140702121429,20140702121344,20140702121144,20140702121106,20140702120836,20140702120806,20140702120536,20140702120436
1171,REAL,1,20140702130458,20140702130358,20140702130018,20140702125948,20140702125718,20140702125648,20140702125418,20140702125348,20140702125148,20140702125118,20140702124858,20140702124823,20140702124613,20140702124538,20140702124348,20140702124308,20140702124128,20140702124038,20140702123858,20140702123828,20140702123628,20140702123602,20140702123502,20140702123419,20140702123219,20140702123139,20140702123009,20140702122943,20140702122813,20140702122747,20140702122617,20140702122547,20140702122427,20140702122347,20140702122157,20140702122116,20140702121916,20140702121846,20140702121736,20140702121651,20140702121451,20140702121413,20140702121143,20140702121113,20140702120843,20140702120743
